A_ID,B_ID
1443553544791990272,1498924649748385795
977204844,1498923019921604612
52136185,1499048382358302723
262949712,1498864672195244033
21220931,1498865776589099008
384438102,1498995624229933057
926164634570067968,1498888271895707648
212445456,1498884047426265089
22650211,1498995720753451018
1160668060614717440,1499004946250797058
1652541,1498878607724269569
27749616,1499128275586588672
27749616,1499134001889648653
548384458,1498998245418311686
880018682,1498880293205389313
926164634570067968,1498880807498391558
1320122192877813761,1498870507923513349
713839291210792960,1499219945166569474
380648579,1498951481084375041
1247223374717296647,1498937542951026694
2836421,1498872590227570690
15614141,1498882916029370369
322103704,1498876606126956545
2717961126,1498875916268806147
1120698997327294464,1498876967831101446
16189392,1499147592965390339
1967216306,1498874584891899905
33337778,1504583667603185665
1268223690480615424,1499141404961947653
973328574185799680,1498920988397867008
1325992895334256642,1498886114681278465
1325992895334256642,1499070600064733185
1325992895334256642,1499067837180170248
50242372,1498906755513741315
1351284403801108481,1498999454501851136
940819783758598144,1501577545833193479
18831926,1498887060450643968
18831926,1498904436332060675
1891490382,1498882252620533760
1361021400950185988,1500134300364115973
1891490382,1498882068746432517
98330351,1499059142379536385
16050065,1511734520424325121
16050065,1511735530001682440
16050065,1511735510640828428
16050065,1511735487731572738
16050065,1511735592241053709
16050065,1511735614722514947
1201730863035142144,1499672608958074887
1306776013406261248,1498887936233857028
270132611,1498980332359634948
2608740770,1506205884636348422
874244489078026241,1498926892056989700
1244795359097958401,1499057848915046400
1389619592130088976,1499448383207006209
18541444,1499069991018237953
758699099331919872,1499018313405546499
796393375545131008,1499103413392457728
796393375545131008,1499217575728746499
1891490382,1498907003686555652
758699099331919872,1498937756575223809
758699099331919872,1498933460643332098
32578142,1498970348032704513
1351284403801108481,1498905561341046785
1351284403801108481,1499674335107325957
1137568723,1499039048672894978
2598999181,1499010882583494658
90676132,1498914433480933381
87204299,1498927903370891264
365216346,1499052256506916874
720139699,1498931079566274564
720139699,1499034707069005830
720139699,1499108819061903368
76941017,1498949639059431425
548289031,1498938769088593922
198296897,1498926739434909697
174292801,1498953750739886082
174292801,1498965106205634562
174292801,1499020331599773696
18159985,1498930258535403520
4782495871,1498928315058601987
804605049859145728,1498919278195912705
454791337,1498928605610577920
2596467997,1498951508288811011
81399051,1498951837407453186
980203468806868996,1498976329500434434
15157283,1498954155314061316
59393368,1498926980326359040
280664117,1499037840432410627
280664117,1499069158822060032
280664117,1499074580127883267
280664117,1499150523534090242
1176474996400693249,1499042823873744897
208464565,1498930879099506689
1219232377605644289,1498931794011475977
1176474996400693249,1499036626193899530
1219232377605644289,1498932821372682240
1219232377605644289,1499056573909512199
1647573157,1498933599915364357
459310999,1498995251473793032
459310999,1499000154162036737
2801961663,1498973444746133513
902949236916060160,1498934582066171906
1891490382,1499011682634547200
138168339,1498982340877598720
4264297743,1499099676766871552
20768945,1498966090684190722
2466081849,1498950206330658819
1891490382,1499011692495355906
250134112,1498951580795564036
380648579,1498945857579896835
1111661180605657088,1498984227089567746
2162943410,1498953949923184642
2466081849,1498949761440825344
1025522203,1498987603735027714
2352851258,1498973472789258243
130555328,1498977306198609921
40129171,1498943925541027842
78637132,1498944287584972806
17243913,1498961279410745352
963542914403094528,1498953680585961472
81399051,1498972494438580226
81399051,1498971871190175757
49435493,1498972132923039744
163018653,1498980478447230981
163018653,1499022835183988737
81399051,1498955836768632832
436429668,1499059128508903424
934810674450059265,1499061412412510218
897511191010062339,1498978731645407234
1067870617523929088,1498977766921969664
125143408,1499108465108664320
1232653578055147522,1498979922660020229
1476701921893257236,1.49895E+18
720139699,1498971718987177993
612785170,1499077300582768642
1172083576797618176,1499001549137326085
20253024,1498952952173989891
145572118,1498991141278126080
3295297488,1498976020459933698
44897971,1499015266642112521
17724276,1498956019623505920
963542914403094528,1498956505458126851
242309449,1498973588036235266
741353623,1499186870671974402
613433935,1498980865346519040
1241760253,1498979122202218501
1011580472709787648,1508183387747786752
1231878704743223296,1499030264693104649
1244266306485932034,1498960199394414592
41795428,1498986025737195522
2704294333,1498960910534475778
1115874631,1498961380674011137
52855610,1499548464103010338
775875252555436032,1499161185878380544
18055543,1498966159865036804
941662868927406080,1504585182661300229
1138198502276784128,1498975221902196742
160952087,1499044851882598402
1181953435522011136,1504004640375033866
1007269733316677639,1498973729421934594
1007269733316677639,1498973789408964609
1007269733316677639,1498973833063239683
1007269733316677639,1498973907071778817
163018653,1498975487518982145
163018653,1499002913598939140
1134753740,1498975898640564225
140496030,1499152982532755461
3062401109,1499059263859212291
2715046843,1498978221773185024
2364041814,1499127190092402689
2352851258,1498980636312416256
380648579,1499001447509229572
81399051,1499011269017362432
31447043,1498975569538695172
1095624530,1499065860660637696
472983997,1498973813316464641
537175623,1498974420014350336
3202294025,1498982348934762500
67934675,1498988732334100487
820611503409758208,1499125037462392834
820611503409758208,1499241131208585218
521671084,1498980659750215686
2288308578,1499013675369349128
2489419596,1499162484304973830
2288308578,1498974128719683584
387170537,1499011896741179396
387170537,1499073319374442499
387170537,1499085312148086785
387170537,1499118300835377152
871958607214018560,1501427713482977282
332318984,1499013019837341709
2758100418,1498977541595480071
3074759934,1499008398385463300
965579440209256450,1499020697330462721
1138198502276784128,1499002744023273475
63397387,1498983095139291136
2564967924,1499020607912087559
80571323,1498980512349700105
980203468806868996,1498980502166028291
826631824700997633,1499012673693913096
3001431934,1499019799438974979
1349087859974795264,1499036900266549257
17099921,1499009121290436612
265284718,1498988023114993665
4869028191,1498991794956247041
2416121735,1498983147593162754
31447043,1499059391923900425
583775894,1498987658130960392
873980303081123841,1498998972718931969
521671084,1498986200555835392
223592041,1498987780252356608
735010817435963392,1499011395391836161
1670437968,1499011132782112770
835939985144627200,1498993322333028353
467730106,1499024154636414979
166988769,1499008864305532934
163018653,1499007056170430472
22650211,1498995763032035332
735010817435963392,1499008748769140738
1451172048919830531,1499111391315173377
39023617,1499108808169250830
3074759934,1499006898582044675
81399051,1499008553591480325
61183568,1498994622743433223
2253737088,1499061806643490816
14499829,1499096291724386313
1345677728138334208,1498997095470182402
112155894,1504006352158728194
855263756,1499060920219324420
26985345,1498995812650696706
2441666255,1498995915851505668
1498205925496086528,1499035951686832136
2616995078,1498996086941302785
2732180892,1498999621711978496
2732180892,1499014183312150547
21645209,1499007463022075911
21645209,1499056951510118405
326184301,1498996855232995328
164706541,1499304698268028935
1206315368941334529,1498998785137127425
60886384,1498997173157089289
477934944,1499429649700458497
163018653,1498998778807861250
3221117109,1499035566616285184
720139699,1499085412740083719
80802900,1498996676996046851
80802900,1498999215359471625
3380282686,1499114139028963341
268433490,1499072788472160260
20973388,1498998835175170052
4927311725,1499009968783216643
12321952,1498999529991032836
1891490382,1499000328552808453
2999868527,1499057975939543049
362986960,1499006602698973186
140165935,1499000243727310856
621533,1499000865306423296
621533,1499089281784160258
1497548391370350597,1499035900793147396
69080476,1499005033656066049
1652177576,1499094088708243465
1652177576,1499152653066153988
148204118,1499002627526475787
1158193640,1499002788478607360
14476016,1499107560363855877
223592041,1499006671233990657
119292764,1499015388851589122
1005846500583321601,1499003332681244681
1005846500583321601,1499153650119229446
148204118,1499003000077045761
2288308578,1499001437061324801
14476016,1499017719718596613
73206956,1499002006593318912
40129171,1499002628646510600
739844197935644672,1499057159564365828
3030434272,1499058569978777600
60886384,1499003694532251655
21100918,1499123022275530762
163018653,1499074155106516994
1891490382,1499007525701636096
1891490382,1499019852371140623
19906615,1499026376996933635
8.00971E+17,1499006133662810113
1326873186596777985,1499032299555409927
701118813031550979,1499058110094364676
1097911630049038336,1499036870109327363
1358925051505090567,1499063900444278796
449864075,1499094362864640006
918291738703171584,1499114541778554881
1398234331135500292,1499017418823381003
265284718,1499014615086284815
2400916699,1499159404611997696
2758100418,1499011234833874949
3342536589,1499010538524844034
2552935555,1501541797171916803
1462791941301542914,1499100305883078658
899340282436747267,1499039558687674371
1209241064479117315,1499014395329871874
34989248,1499058529298231300
248503210,1499013661460860930
22283190,1499012504759975938
1258492564052889613,1499039792306085894
50968251,1499411041507151873
1313081803133997056,1499039181716086785
163018653,1499012992800890885
179732982,1499012098327818244
2420267570,1499012849519243266
835939985144627200,1499015010437246992
761102610,1499044634819014656
88896028,1499037802608181252
1257970011395756034,1499037590611116033
17099921,1499026143386681345
985749294,1499031015876087815
985749294,1499044462902710272
2717774782,1499022058642190337
38146999,1499272048601821185
324517210,1499120128113446924
156653779,1499105769039572996
156653779,1499193730938523649
1497548391370350597,1499038632601997312
1313081803133997056,1499036181236908039
40415457,1499146242986852359
163018653,1499053067492339717
163018653,1499132501901680648
1323084170,1499034038648156165
885815451703541761,1503104832907116544
1466018504394649602,1499318149010931712
16513335,1499032159977365505
14497313,1499161485997912064
242957292,1499098340889223175
531618878,1499079570154217474
705429420,1499026324517707778
1333774146807980033,1499060212627648526
1438386738884329472,1499036355438911491
18208368,1499032095376744453
18208368,1499147287628500996
1472371170758512653,1499057982151270401
1244266306485932034,1499040060469288961
428140124,1499059965964603393
1519997904,1499032823411453955
73206956,1499143531004268545
18831926,1499034776770121730
1358883631,1499375068513804288
1498007127763427328,1499036260760899586
29979814,1499030318115868681
86302370,1499033859249381381
163018653,1499033838130974722
163018653,1499035904022917121
1573943426,1499070765982908419
786764,1499051425808146438
786764,1499060885406502920
786764,1499084830146973696
786764,1499707863006121984
786764,1501328805356457984
1426596461245046794,1499047455618322432
14106476,1499036494236827651
175098387,1499158009599041549
1560309650,1499045310974337029
1424844847115079682,1499057238190792705
23477240,1499598792932216837
964949498,1499033479425703942
1267850215614185477,1499047840798048256
1201932775106007041,1499643180928614407
1126080594692202496,1499034461131976710
14106476,1499059685244039173
1433350309636567042,1499159662972735488
627069482,1500654215101923330
1299774818850689024,1499039751029944325
141627220,1499035640633368577
984717717927333888,1499039082529181702
1008765170359914499,1499361181215174665
1008765170359914499,1499412046156222464
1304572332,1499299624678477826
956188013301829632,1499046333830868994
410249471,1499038490218184706
899340282436747267,1499144863144726543
1104045001321926656,1499037755745177612
15322606,1499040678445293570
1267850215614185477,1499046779148386305
934810674450059265,1499040737635168257
984717717927333888,1499044956387692546
1399078439722926086,1499047112121602051
1255091950115606530,1499040105377456134
248801998,1499140102592901122
525847148,1499040224353128448
1253688657925378050,1499041735984386051
1120633726478823425,1499048501715644422
1120633726478823425,1499057173460045830
419524840,1499304211955261444
1647573157,1499122904646180873
17525171,1499043221237911555
163018653,1499042136146251778
2758100418,1499043014060253185
1200438346809565186,1499051820647428097
17446621,1499081780158246922
1323084170,1499051929099456516
100380798,1499076400732639243
1498007127763427328,1499045771676512258
1412957580121546757,1499047031649693697
926164634570067968,1499057933547675649
934810674450059265,1499045697391185921
15384720,1499058694075691014
3747886877,1499070944064811014
956188013301829632,1499160512449466374
1244394579173855233,1500134271809327107
252794509,1499056062086975492
466400667,1499046024714797064
21150492,1499068752071217152
19089339,1499257805424840704
873926462,1499047436232413190
66797852,1499189198896525313
1010583751460622337,1499062341434060801
1010583751460622337,1499293676530458627
1010583751460622337,1499378584938590210
191100226,1499066820820713483
191100226,1499149461783728134
1169621364493488129,1499156534990819331
27314527,1499217734680203264
885891622919184384,1499234440538583040
1560309650,1499056346662117381
35611038,1499059500392845314
18831926,1499477467081293839
116228328,1499055322660544514
321669115,1499249131289821190
568522288,1499174106238885888
1254449478,1499069392495259659
914454931,1499107184478949376
828038191974346752,1499846032695332864
2325684284,1499158106558722048
514336667,1500113821939249156
44126404,1499058348267905026
2695143194,1499159767503224832
16570697,1499128362677116930
15675138,1516888023316770816
309119004,1499233274224263168
1454688683756437505,1499159048242950149
163018653,1499099540707692545
163018653,1499107037036392451
163018653,1499152350304428033
163018653,1499228429295697924
163018653,1499318876290568192
44126404,1499060798970290180
20362041,1499079651376910336
1219232377605644289,1499146131464331265
2573480784,1499121272118132736
745745929,1499235348894810114
50533849,1499069140560187396
42836999,1499111655019466754
42836999,1499217417028849668
271349786,1499083545217806347
3094184785,1499156852365398019
251715280,1499148354437087238
44126404,1499066756710735880
1323084170,1499066676012367875
50533849,1499120865320964096
64417485,1499072337987059713
259323371,1499069195274932227
21313357,1499134660495900672
2758100418,1499070286041387008
2162943410,1499160188091346946
1469264387512979461,1499068669992882182
1469264387512979461,1499080616649924609
1469264387512979461,1499123911467814915
14159148,1499080367000666120
14159148,1499095971879428097
17724276,1499069635987136521
1260764666789158913,1499069806598885377
1354525155238801413,1499118427469877248
1312166469891813376,1499069915772465154
1602913392,1499193544178749446
1238130904943472643,1499426695656390657
155930120,1499197364850114562
1462046809,1499073044828065793
1602913392,1499193573853450240
1010321477772697601,1499078730194427908
1260764666789158913,1499073381873991684
1602913392,1499193614357782528
1453757447986896897,1499159148323229697
1120633726478823425,1499098699993133062
1120633726478823425,1499109337138040834
1120633726478823425,1499149682496483329
1120633726478823425,1499309958860611589
129286218,1499074014161088522
67934675,1499072464311177221
395299284,1499158617118830592
155930120,1499236813981896707
196994616,1499150118993416195
1602913392,1499193672822263809
334085451,1499116440192004097
352262186,1499672438044459009
160244947,1499101500575862784
130549887,1499075111135191042
183767243,1499083831147597824
87159465,1499157865709277184
1094971056358637568,1499141797834014726
14159148,1499095929726676994
469509327,1499116137790930947
469509327,1499228189184253959
271445418,1499200122512494594
811229675758505984,1499095909581348864
746371177174679552,1499089535153717249
426909329,1499227193892876294
879347215789154304,1499200079831486467
2420267570,1499085104043462656
2420267570,1499098210891141129
2420267570,1499115981465137166
2420267570,1499144337879224324
2420267570,1499175514635862017
2420267570,1499238384195321859
2420267570,1499304544483819527
2420267570,1499374885352747013
2420267570,1499733434188632067
47216804,1499082844756484101
752743856941125632,1499168290299650048
1351284403801108481,1499178535574933504
91149180,1499135799064875011
163018653,1499091207393320961
16374678,1499083980301164544
200511006,1499122819908743169
1891490382,1499101327984529408
469509327,1499228752642859010
1266006636000358402,1499097100516311040
1266006636000358402,1499256236365082626
531618878,1499222819540029444
538717804,1499158228977946626
1270331748505669633,1499148586025582594
1252988129708929024,1499169064819830789
1270133776748855304,1499219567637250053
2876041031,1499130308607680513
92759522,1499128567342325760
1318537581185896448,1499091369700347905
1027348660013563904,1499197485406842886
16378486,1499134266504065035
490459385,1499109740827353089
1476994025060245511,1499157474267435011
16374678,1499094314147729408
827885826344370176,1499157933472370691
601811574,1499348320334098434
1228805862363455489,1499154237388771332
1481377905573871619,1499430350942048265
357584312,1499566435085037572
2830337520,1499157774835408897
1085004518150918144,1499267851965722624
1308758393373458437,1499101747591237636
1569270146,1513262404498595841
183114610,1499108991389122569
90949148,1499107184306647041
163018653,1499114081806127109
163018653,1499146154625445891
163018653,1499186896035102720
163018653,1499215118751580160
826226272418283520,1499147061848993794
1125443593085358082,1499141283171999750
1330023845277831168,1499177965283913730
3159556177,1499115006406770688
18831926,1499127736157097986
18831926,1499164593217843200
1087717031724625920,1499194828617240580
1495480590572961792,1499707148728631298
1168793622248067072,1499115760265826305
16219502,1499114369476665356
1206726690195554304,1499226043542085632
1270331748505669633,1499194896455929857
2788843567,1499147756925071369
67934675,1499223961321672705
67934675,1499405510600273921
260407956,1499158295797387266
4833173141,1499187058824425473
4833173141,1499295802073784320
471516779,1499141909331292163
471516779,1499150870084087810
329353102,1499122282773590017
891724871239127040,1499158776871460864
1412125415993397251,1499122891811880960
73206956,1499266901922492418
602317143,1499168169042358275
1171109054,1499251238063558656
155910113,1499213002431623169
2468296224,1499160898136465408
18831926,1499127900284407810
1462046809,1499124966649995270
321669115,1499248916604370945
2749315621,1499186989240832003
2749315621,1499296911123226626
44170913,1499308528041095173
1278401163373707267,1499144266911830027
829647236,1499371319305113601
3167508269,1499177783401975810
104040220,1499681610593091585
2981354171,1499147904560345093
23916046,1499360548466700289
45804847,1499226296848551938
237045706,1499162253383200772
160271132,1499160406706860035
1410502378416115717,1499157248060243971
1476190703852171265,1499133364518989824
18082945,1499157367459487746
720139699,1499152650658623493
18831926,1499217313459245059
18831926,1499477364018855943
18831926,1499629181168230402
1891490382,1499157814954143746
1320901963362553863,1499497556132474885
26318192,1499199261140926465
1219232377605644289,1499145892108148739
4068709487,1499280023554904067
1891490382,1499143205849223171
162427574,1499138999520149504
2416121735,1499145660477624326
1219232377605644289,1499144993490964481
1219232377605644289,1499233861904912386
1219232377605644289,1499289811265413120
1219232377605644289,1499320397665349633
717804266,1499690507852980226
215899949,1499146239962669062
4459642286,1499142047852371970
1077121945,1499146056033992710
885428494037123076,1499257691578912775
1920588242,1499219824219623426
2161051908,1499145288841248778
751283435382067202,1499144692272746496
751283435382067202,1499179777890074624
751283435382067202,1499200629012635655
142750417,1499317310938624000
961134787,1499300581466329089
1270331748505669633,1499201705006665733
965347428919533568,1499146899122638849
2189523500,1499256146338615298
30844417,1499222409722875909
30844417,1499526864724840466
539833719,1499690902344073217
56338737,1499289213598113793
56338737,1499354171144822788
987782816338411526,1499262661309173760
2659372678,1499319738241069060
25342745,1499158210770620416
1346847727536238595,1499163181700112385
178092530,1499189486047010819
892214750297436160,1499159736914112513
19604599,1499236595995602946
1281558526981279745,1499168375511171073
117484983,1499239093275746304
19489239,1499161688817364993
977204844,1499159668060409861
819185162479144960,1499234446448287747
362688664,1499304626453200896
39843214,1499333282902773765
1349485139252928518,1499161758895730691
971466492356251648,1499300123804852228
21215254,1499160852838027264
977204844,1499244639563378689
977204844,1499282607053312001
86141342,1499210023569956866
32313637,1499475237880184838
18831926,1499477951124946961
2592929514,1499627270293622784
1331027267028475904,1499513249108086789
1355482729651953664,1499167305078652931
11864172,1499201150591012864
842432472,1499220971999301637
557432349,1499226698751131651
1348673658433261568,1499175703350112259
169495645,1499173839531610115
1456201207287107586,1499174940829904898
80653307,1499284449665720325
1032980885027602433,1499186488457629697
199305480,1500295249427587073
64417485,1499224769035571200
763010018,1499180295198699522
763010018,1499181160483770378
246375995,1499197872356704256
246375995,1499234912183988229
1388815744331259908,1499690588169699328
2876041031,1499228329588580353
21952044,1499332727346274304
908600227468271616,1499186801029828611
112803176,1501601818962538508
19386778,1499200984962142213
752723876585496576,1499356897597554689
300531865,1499502963861057537
798953701972938752,1499214802802987009
1110711639064698880,1499193410242203653
1110711639064698880,1499194615941013508
43976957,1499195987377590275
44898608,1500531117136384000
328756439,1499235147874373632
105327432,1499210136388263942
1128723394629971969,1499999005689872384
1020141867525001219,1499205380626284545
970109612597895168,1499231554622558211
926214412050067456,1499255906155974659
926214412050067456,1499457482355523584
1274450883460255745,1499208593194688513
1274450883460255745,1500007729749839872
19489239,1499363955566780419
1651522832,1499213601722314753
1194849391397478401,1499274878305771520
2835886194,1499570814999482384
1075927117,1499304703452143622
322103704,1499213142412435459
1651522832,1499214652357713920
797406769,1499214685719126016
38354090,1499234122576719874
54092387,1499218685982031877
17027632,1499362863760171010
18231308,1499440923129921541
310323256,1499255228108996608
104208920,1499223150076182530
8.82854E+17,1499229311777181700
781921562265948160,1499231965983109123
1891490382,1499230334151503872
2420267570,1499233998505058307
19489239,1499228841687982084
366498596,1499230813300293635
366498596,1499233603250651139
366498596,1499551841490661376
1493109860610629632,1499230867843174405
2734251150,1499237098431393796
155930120,1499247370269302786
939021992,1499248275081285639
821209893113712640,1499259079201484801
32201814,1500161198746390528
1460017894323101707,1499283151910277122
431246030,1499438388335681552
1253939558514692098,1499279061994000384
2999876575,1499375226215350275
2445134780,1499253390987071493
28279637,1499375295501156354
900417076074082304,1499356696077950977
2835886194,1499570282155196418
409824643,1499439122984939527
1083612928270430209,1499284108060413952
1497429595716734977,1499356742748045313
32578142,1502269346936078340
1312166469891813376,1499385311985639428
1243775057077379072,1499274741684875265
9.79212E+17,1499439186839052295
3987701367,1499291612756819968
16133530,1499524701420281856
1248772656435871744,1499425445233651712
114591398,1499302704174317568
2595088842,1499297986924269570
84083187,1499342215335792645
3331036485,1500325424047562757
1290232189615894531,1499285420559171586
15978244,1499439095642304512
2288308578,1499289536442023940
1891490382,1499289372465659905
2388075212,1499289343042613250
163018653,1499344180308549637
163018653,1499370269898690560
1891490382,1499382616595873792
1235584294111850496,1499428549274574849
90107770,1499425586174828547
2589434322,1499296302131208200
526154200,1500325342145400832
1379066754,1499320130609856512
3289440085,1499329005396238339
1157734974,1499302429661306882
19347791,1499353792281817089
86606520,1499636941494669314
845984788569870336,1499529654037843970
21297634,1499381798660452356
21512972,1499315689550761984
163018653,1499301634484146181
1088040155926183936,1499627312735731712
1084523178444099584,1499314308538421250
1364639441604800513,1499314122835509248
626470812,1499308439679508481
951068984698433536,1499461250731941892
987236107669655552,1499320965305622529
3149443198,1499323427257466887
1359532099,1499306055146299393
1219232377605644289,1499326011506237441
25488827,1499819206413533193
14704278,1499309876186841088
85431088,1499337254220804100
262236158,1499337536539406340
21088417,1499418605141774342
1254707039500144640,1499314828493877248
3342536589,1499314604291366913
823541330,1499552305531658243
1495480590572961792,1499316933719572481
936591669067071488,1500134258223960071
95607516,1499503878559002627
801717287300530176,1499321186647486466
801717287300530176,1499336038078111749
841168889933361152,1499622668382851075
420461348,1499366121643954182
1495480590572961792,1499320012460290052
56070554,1499320029648674816
1891490382,1499319968969617408
1368305728444891140,1499351686443409409
12321952,1499409287508070404
22369602,1499341819515187201
1891490382,1499325304703045636
1495480590572961792,1499325440594305024
1495480590572961792,1499327432490426373
1358849198947528705,1499330728219365377
1496808190700363779,1499326341384060930
1219232377605644289,1499326067487621122
2264401871,1499341005388189697
720139699,1499610122821070849
49408718,1499325879406800896
978322866,1499616614244761600
67934675,1499327051119034373
14106476,1499327103870771204
1498291616230129667,1499356924281638915
19489239,1499363660551974915
17724276,1499333921972133892
2339103907,1499872917978599429
1495480590572961792,1499369588412219392
755135678422327296,1499667431165468676
80571323,1499346134980079617
68964628,1499368827850682372
68964628,1499733270715527169
80571323,1499342099778527236
219340283,1499358437033005063
1312028370088144896,1499334284305481729
975922979166187521,1499362951685292032
537175623,1499425644429541376
285516787,1499391844345688068
3247652319,1499350868294053891
1496853384942571524,1499365980887257094
12321952,1499348442908446722
143386976,1499341849223475204
143386976,1499341865128284165
826631824700997633,1499381458053394435
80571323,1499345524419350531
987236107669655552,1499349772913848322
515723503,1499428246395445248
80571323,1499346013655601156
499901468,1500419039994204160
18426460,1499381089995042824
1891490382,1499351641203609601
1891490382,1499356288165171202
1322420269,1499360232379588611
1729851181,1499403475590868995
932068755856936960,1499439393135865864
4830874006,1499351942161698817
1466018504394649602,1499351927716524036
2749315621,1499386264142979072
2749315621,1499390852031991811
3972812140,1499368928383963139
25386372,1499375379013902341
1495480590572961792,1499368337322622983
317143861,1499354540017127425
2597898097,1499373415257550854
14616784,1499404291861319684
575014349,1499361965587804169
49408718,1499417428463427585
926811657359077376,1499496804521373701
1486809772095590401,1499366075280072705
232519990,1499415153544101888
232519990,1499414856545411072
856010760,1499500044550086657
20711408,1499592794863816704
20711408,1499430835581333517
69172612,1499400491901808641
222961133,1499377395912130561
1176474996400693249,1499372055724179459
1252988129708929024,1499482441869770759
975500192,1499497854326304781
844136511079559168,1499367111592136706
62513246,1499529003098644490
62343633,1499611933489745924
25049056,1499370275116396546
919131332,1499367904139112460
32698298,1499479171172483072
25049056,1499370303419568137
792054557501038592,1499372016595525638
20675681,1499374685838090241
20974456,1500776505667903489
49408718,1499481227300065286
49408718,1499486834174279694
49408718,1499493841543565315
811192656,1499413131700830214
522530914,1499399221320949765
1359532099,1499375124662915072
1969346438,1499433562612903937
3987701367,1499378528521015296
15423737,1499402444874387460
854278538018553856,1499417482137907203
38873232,1499385437122613252
2288308578,1499380991135264772
1495480590572961792,1499385076777295873
1464808433883004930,1499424298250895360
2926505202,1499380905269415936
991325810295562241,1499380859379535880
19908607,1499392509637709825
123581921,1499387102798176256
123581921,1499393802745749512
123581921,1499406509083615232
123581921,1499488959449206787
123581921,1499529879767109632
123581921,1499910680761503748
67934675,1499474683338571782
2561718665,1499391547946803201
67934675,1499475290673893393
242021773,1499527854588973083
363180823,1499414700219461634
1326867091333537793,1499646001241538563
467823431,1499473122269057024
1969346438,1499387024998117377
898565402346827779,1499562701328044034
232519990,1499410409505255424
2698422738,1499507168676093958
50878308,1500288597571694592
720139699,1499389772980113414
2328730903,1502663402367467526
1104045001321926656,1499391571174649857
267466564,1499575760004149248
1219232377605644289,1499398215048720385
1219232377605644289,1499404719109939200
1219232377605644289,1499482338366930946
24985314,1499399081013100548
469509327,1499396121331830791
469509327,1499396286100893704
964244906,1500113369109610500
15423737,1499535312019771393
1326867091333537793,1499661303270547456
153151272,1499485816162246662
2466977983,1500325784363446273
1290232189615894531,1499445088258506752
1235970884113850368,1499446791963840512
1009546724,1499414873133965312
1089045346242576385,1499425912642674710
52520708,1499409364658139136
52520708,1499451081524490254
52520708,1499488320333574151
52520708,1499498839157272584
52520708,1499606347502948352
947542594569097216,1499414459319738369
117810351,1499399572363218955
163018653,1499410600094404610
2471773471,1499469212942835712
2471773471,1499469384233861133
196263489,1499520026042191876
843556423548067840,1499416017809952779
96906231,1499575814957912064
21489341,1499403755623747584
815297463695327234,1499493987404627969
92759522,1499569605567819777
27493883,1499473390423482379
21258337,1499415326945169412
1167466822649753607,1499515060108079108
2344695829,1499424126074716160
409407637,1499416240669933569
1358849198947528705,1499498500937195523
1421835080813666306,1499418325184569348
1254449478,1499487851506974722
160244947,1499433204083662851
1848868429,1499425169378398212
775705831887077376,1499432116379082763
101005636,1499418587064242178
27861193,1499444334852255751
1498829233111678980,1499536629316276226
713799110327820288,1499433330227490819
21489341,1499511165285720066
29427144,1499426214158602240
1219232377605644289,1499425113736822784
24558868,1499425241314914312
24558868,1514102940046307330
17025489,1499798727254552586
393902100,1499425992456216577
26074091,1499456112042590209
1495480590572961792,1499426158802178049
4823433298,1499487014323994630
4823433298,1499533260778614785
2352666902,1499503090583711746
14192000,1499493925643382787
16513335,1499477722095140870
1024364772,1499603324911378438
823583545100816390,1499471120298557440
2287648410,1499483864309325829
52939106,1499547869858213888
956670209695166464,1499519327141199872
811625724,1499437898118090752
32774989,1500491623427239941
1158193640,1499457367569805321
493714995,1499529568063000582
493714995,1499732128812126215
1391787330,1499469511493398533
1891490382,1499439868648169478
1495480590572961792,1499441590623883269
4105477510,1499684451479080964
4361001253,1499440748986437635
978947769888116736,1499648467622404099
4361001253,1499441153946443777
163018653,1499441191565217795
824322787640745984,1499732326749806596
824322787640745984,1499734304137658372
556214449,1499443018452983808
15719868,1499447705839546374
15423737,1499518357921431554
1011580472709787648,1499464483034521605
449588356,1499445593340481536
449588356,1499455353594925074
449588356,1499465235349979139
449588356,1499520052609142789
449588356,1499526726090690573
73206956,1499527200424349701
977848860,1499506183220215813
720139699,1499609464869031936
1094971056358637568,1499475836176863232
586960773,1499624042801754113
951068984698433536,1499588713264861212
95204831,1499495401212112917
613433935,1499649711954968577
1390730468279164928,1499474900066652173
1045976040877756421,1499477070220509186
1367317257748164609,1499475646547963906
17919393,1499465950000730112
1416968098712784902,1499475152979075084
11856892,1499458770333683718
11856892,1499634155864432643
476781951,1499469034567446538
23103351,1499455428702326799
1455176358749999104,1499474859860140042
1455176358749999104,1499494239813746690
1499092059075977217,1499469007497437186
1921951394,1499453777488846862
1531521632,1499527565672730637
29979814,1499472888272932871
1450006598,1499459106259685376
14790966,1499455958052851712
29979814,1499472958968016911
22799251,1499468958826745859
17672825,1499459329581326337
873135988440223745,1499473714827735044
873135988440223745,1499492846436556801
862315394,1499543968408752128
1045976040877756421,1499457781916585984
16671007,1514991550320689153
902758409136730116,1500349719704670213
947924373029171200,1499543737919320065
17660728,1499576533521895424
1270133776748855304,1499475048511557635
17239968,1499474921633857556
75896448,1499461568588877832
6721522,1499462486625595398
107426979,1499750029090865159
881974187589603328,1499737703117688839
4491531140,1499475771831824400
1640929196,1499474848128589835
1640929196,1499483920001347594
1569270146,1513262424094392326
3071549285,1502093288203079681
4083165995,1500563266166210564
32313637,1499483103995342850
204688792,1499493960020107267
